# energy[keV]         #dN/dE [1/(keV cm^2 s])
161.69475966319914   0.0016961963644424927
163.08935093151368   0.0015871885314463796
164.48366950981446   0.001528532909488991
165.8779880881153    0.0014698772875316024
167.27225212841333   0.001421292107781973
168.6666252447169    0.0013525660436168252
170.06067113300395   0.0013442626326981788
171.45520786331576   0.0012453252419098249
172.84925375160282   0.0012370218309911607
174.24362686790636   0.0011682957668260308
175.6378909082044    0.0011197105870763835
177.03188225848874   0.0011214776183654784
178.42598268477855   0.001103103765239073
179.82046487708757   0.0010142368166584603
181.21451076537465   0.0010059334057397962
182.60850211565895   0.0010077004370288911
184.00249346594327   0.001009467468317986
185.39670296823857   0.0009709527307760979
186.79080339452835   0.0009525788776496924
188.18479474481268   0.0009543459089387873
189.57905878511073   0.0009057607291891401
190.97310467339778   0.0008974573182704937
